,title,type,link
2081,Basin Street Blues / Beale Street Blues,Single,https://rateyourmusic.com/release/single/the-charleston-chasers/basin-street-blues-beale-street-blues/
2082,Alexander's Ragtime Band / Put On Your Old Gray Bonnet,Single,https://rateyourmusic.com/release/single/glen-gray-and-the-casa-loma-orchestra/alexanders-ragtime-band-put-on-your-old-gray-bonnet/
2083,Rockin' in Rhythm / Twelfth Street Rag,Single,https://rateyourmusic.com/release/single/the-jungle-band/rockin-in-rhythm-twelfth-street-rag/
2084,To Whom It May Concern / Blue Again,Single,https://rateyourmusic.com/release/single/bert-lown-and-his-hotel-biltmore-orchestra-duke-ellington-and-his-cotton-club-orchestra/to-whom-it-may-concern-blue-again/
2085,Would You Like to Take a Walk? / 99 Out of a Hundred Wanna Be Loved,Single,https://rateyourmusic.com/release/single/rudy-vallee-and-his-connecticut-yankees/would-you-like-to-take-a-walk-99-out-of-a-hundred-wanna-be-loved/
2086,Please Don't Talk About Me When I'm Gone / When Your Lover Has Gone,Single,https://rateyourmusic.com/release/single/gene-austin/please-dont-talk-about-me-when-im-gone-when-your-lover-has-gone/
2087,Talk to Me / Casey Jones,Single,https://rateyourmusic.com/release/single/mckinneys-cotton-pickers-blanche-calloway-and-her-joy-boys/talk-to-me-casey-jones/
2088,There's Rhythm in the River / I Need Lovin',Single,https://rateyourmusic.com/release/single/blanche-calloway-and-her-joy-boys/theres-rhythm-in-the-river-i-need-lovin/
2089,Loveless Love / That's All,Single,https://rateyourmusic.com/release/single/fats-waller/loveless-love-thats-all/
2090,Just a Gigolo / Shine,Single,https://rateyourmusic.com/release/single/louis_armstrong/just_a_gigolo___shine/
2091,Papa-De-Da-Da / Stop Crying,Single,https://rateyourmusic.com/release/single/king-oliver-and-his-orchestra/papa-de-da-da-stop-crying/
2092,Corinne Corinna / Bug-a-Boo,Single,https://rateyourmusic.com/release/single/red-nichols-and-his-five-pennies/corinne-corinna-bug-a-boo/
2093,Sugar Blues / Im Crazy 'Bout My Baby (And My Baby's Crazy 'Bout Me),Single,https://rateyourmusic.com/release/single/king-oliver/sugar-blues-im-crazy-bout-my-baby-and-my-babys-crazy-bout-me/
2094,Got the Bench – Got the Park (But I Haven't Got You) / Loveless Love,Single,https://rateyourmusic.com/release/single/noble-sissle/got-the-bench-–-got-the-park-but-i-havent-got-you-loveless-love/
2095,Minnie the Moocher (The Ho De Ho Song) / Doin' the Rumba,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/minnie-the-moocher-the-ho-de-ho-song-doin-the-rumba/
2096,Rockin' in Rhythm / Old Man Blues,Single,https://rateyourmusic.com/release/single/the-harlem-footwarmers/rockin-in-rhythm-old-man-blues/
2097,Keep a Song in Your Soul / The River and Me,Single,https://rateyourmusic.com/release/single/duke-ellington-and-his-cotton-club-orchestra/keep-a-song-in-your-soul-the-river-and-me/
2098,Bidin' My Time / Sam and Delilah,Single,https://rateyourmusic.com/release/single/the-bluejeans-duke-ellington-and-his-cotton-club-orchestra/bidin-my-time-sam-and-delilah/
2099,Heebie Jeebies / Soft and Sweet,Single,https://rateyourmusic.com/release/single/chick-webb/heebie-jeebies-soft-and-sweet/
2100,"Oh, Donna Clara / Elizabeth",Single,https://rateyourmusic.com/release/single/fred-waring-and-the-pennsylvanians/oh-donna-clara-elizabeth/
2101,I'm Crazy 'Bout My Baby / Egyptian-Ella,Single,https://rateyourmusic.com/release/single/ted_lewis/im_crazy_bout_my_baby___egyptian_ella/
2102,Wha'd Ja Do to Me? / When I Take My Sugar to Tea,Single,https://rateyourmusic.com/release/single/the-boswell-sisters-acc-by-the-dorsey-brothers/whad-ja-do-to-me-when-i-take-my-sugar-to-tea/
2103,Creole Rhapsody (Parts 1 & 2),Single,https://rateyourmusic.com/release/single/the-jungle-band/creole-rhapsody-parts-1-and-2/
2104,I'm So in Love With You / Shout 'Em Aunt Tillie,Single,https://rateyourmusic.com/release/single/duke-ellington-and-his-cotton-club-orchestra/im-so-in-love-with-you-shout-em-aunt-tillie/
2105,Fiesta,Single,https://rateyourmusic.com/release/single/henry_busse/fiesta/
2106,When I Take My Sugar to Tea / That's My Stuff,Single,https://rateyourmusic.com/release/single/chocolate-dandies/when-i-take-my-sugar-to-tea-thats-my-stuff/
2107,Sensational Mood / Dreaming 'Bout My Man,Single,https://rateyourmusic.com/release/single/hunters_serenaders/sensational_mood___dreaming_bout_my_man/
2108,I Wanna Be Around My Baby All the Time / Ya Got Love,Single,https://rateyourmusic.com/release/single/bennie_moten/i_wanna_be_around_my_baby_all_the_time___ya_got_love/
2109,Hot and Anxious / Comin' and Going,Single,https://rateyourmusic.com/release/single/baltimore-bell-hops/hot-and-anxious-comin-and-going/
2110,Casa Loma Stomp / Just a Crazy Song (Hi-Hi-Hi),Single,https://rateyourmusic.com/release/single/casa-loma-orch-david-edwards-and-his-boys/casa-loma-stomp-just-a-crazy-song-hi-hi-hi/
2111,"Walkin' My Baby Back Home / I Surrender, Dear",Single,https://rateyourmusic.com/release/single/louis_armstrong/walkin_my_baby_back_home___i_surrender__dear/
2112,When Your Lover Has Gone / Blue Again,Single,https://rateyourmusic.com/release/single/louis_armstrong/when_your_lover_has_gone___blue_again/
2113,St. James' Infirmary / Nobody's Sweetheart,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/st-james-infirmary-nobodys-sweetheart/
2114,I'm Crazy 'Bout My Baby (And My Baby's Crazy 'Bout Me) / Creole Love Call,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/im-crazy-bout-my-baby-and-my-babys-crazy-bout-me-creole-love-call/
2115,You Can't Stop Me From Lovin' You / Without That Gal!,Single,https://rateyourmusic.com/release/single/ethel-waters/you-cant-stop-me-from-lovin-you-without-that-gal/
2116,Little Joe / Them There Eyes,Single,https://rateyourmusic.com/release/single/louis-armstrong/little-joe-them-there-eyes/
2117,"I'll Be Glad When You're Dead, You Rascal You / When It's Sleepy Time Down South",Single,https://rateyourmusic.com/release/single/louis-armstrong/ill-be-glad-when-youre-dead-you-rascal-you-when-its-sleepy-time-down-south/
2118,"Roll On, Mississippi, Roll On / Shout, Sister, Shout!",Single,https://rateyourmusic.com/release/single/the-boswell-sisters/roll-on-mississippi-roll-on-shout-sister-shout/
2119,Sing a Little Jingle / I Found a Million Dollar Baby,Single,https://rateyourmusic.com/release/single/the_boswell_sisters/sing_a_little_jingle___i_found_a_million_dollar_baby/
2120,The Basement Blues (Low-Downer Than Any Low-Down Blues) / Dallas Blues [by Andy Kirk and His Twelve Clouds of Joy],Single,https://rateyourmusic.com/release/single/noble_sissle/the_basement_blues__low_downer_than_any_low_down_blues____dallas_blues__by_andy_kirk_and_his_twelve_clouds_of_joy_/
2121,New Kinda Blues / As Long As I Love You,Single,https://rateyourmusic.com/release/single/paul-howards-quality-serenaders-bennie-moten-and-his-kansas-city-orchestra/new-kinda-blues-as-long-as-i-love-you/
2122,Without That Gal! / It Looks Like Susie,Single,https://rateyourmusic.com/release/single/blanche-calloway-and-her-joy-boys/without-that-gal-it-looks-like-susie/
2123,When I'm Alone / I Wish I Could Be Blue,Single,https://rateyourmusic.com/release/single/bennie_moten/when_im_alone___i_wish_i_could_be_blue/
2124,"Minnie, the Moocher / Heebie Jeebies",Single,https://rateyourmusic.com/release/single/mills_blue_rhythm_band/minnie__the_moocher___heebie_jeebies/
2125,Black Rhythm / Six or Seven Times,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/black-rhythm-six-or-seven-times/
2126,Now That I've Found You / Sud Buster's Dream,Single,https://rateyourmusic.com/release/single/tiny_parham/now_that_ive_found_you___sud_busters_dream/
2127,Who Stole the Lock (Off the Hen House Door?) / Please Tell Me,Single,https://rateyourmusic.com/release/single/washboard_rhythm_kings/who_stole_the_lock__off_the_hen_house_door_____please_tell_me/
2128,Star Dust / You Can't Stop Me From Loving You,Single,https://rateyourmusic.com/release/single/chicago_hot_five/star_dust___you_cant_stop_me_from_loving_you/
2129,I'm Good for Nothing but Love / I'm Falling in Love,Single,https://rateyourmusic.com/release/single/ruth_etting/im_good_for_nothing_but_love___im_falling_in_love/
2130,It's You / It's the Girl,Single,https://rateyourmusic.com/release/single/the_boswell_sisters/its_you___its_the_girl/
2131,I'm Left With the Blues in My Heart / Moanin' [by Mills Blue Rhythm Band],Single,https://rateyourmusic.com/release/single/chick-webb/im-left-with-the-blues-in-my-heart-moanin-by-mills-blue-rhythm-band/
2132,Georgia on My Mind / Honeysuckle Rose,Single,https://rateyourmusic.com/release/single/frankie-trumbauer/georgia-on-my-mind-honeysuckle-rose/
2133,Limehouse Blues / Echoes of the Jungle,Single,https://rateyourmusic.com/release/single/duke-ellington-and-his-cotton-club-orchestra/limehouse-blues-echoes-of-the-jungle/
2134,This Is the Missus / Life Is Just a Bowl of Cherries,Single,https://rateyourmusic.com/release/single/rudy_vallee_and_his_connecticut_yankees/this_is_the_missus___life_is_just_a_bowl_of_cherries/
2135,Dallas Blues / Royal Garden Blues,Single,https://rateyourmusic.com/release/single/ted_lewis/dallas_blues___royal_garden_blues/
2136,Makin' Faces at the Man in the Moon / I Can't Write the Words,Single,https://rateyourmusic.com/release/single/the_boswell_sisters/makin_faces_at_the_man_in_the_moon___i_cant_write_the_words/
2137,Low Down on the Bayou / Radio Rhythm [as The Savannah Syncopators],Single,https://rateyourmusic.com/release/single/fletcher-henderson/low-down-on-the-bayou-radio-rhythm-as-the-savannah-syncopators/
2138,Shoot 'Em / Many Happy Returns of the Day,Single,https://rateyourmusic.com/release/single/washboard_rhythm_kings/shoot_em___many_happy_returns_of_the_day/
2139,Just One More Chance / Wake 'Em Up,Single,https://rateyourmusic.com/release/single/chicago_hot_five/just_one_more_chance___wake_em_up/
2140,Blues in My Heart / Georgia on My Mind,Single,https://rateyourmusic.com/release/single/washboard_rhythm_kings/blues_in_my_heart___georgia_on_my_mind/
2141,Not That I Care / Help Yourself to Happiness,Single,https://rateyourmusic.com/release/single/benny-goodman-and-his-orchestra/not-that-i-care-help-yourself-to-happiness/
2142,Blues in My Heart / When It's Sleepy Time Down South,Single,https://rateyourmusic.com/release/single/mildred-bailey-with-casa-loma-orchestra/blues-in-my-heart-when-its-sleepy-time-down-south/
2143,Bugle Call Rag / You Rascal You,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/bugle-call-rag-you-rascal-you/
2144,It's Glory / Brown Berries,Single,https://rateyourmusic.com/release/single/duke-ellington-and-his-orchestra/its-glory-brown-berries/
2145,The Mystery Song / Moanin',Single,https://rateyourmusic.com/release/single/duke-ellington-and-his-orchestra-mills-blue-rhythm-band/the-mystery-song-moanin/
2146,You Can't Stop Me From Lovin' You / Stardust,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/you-cant-stop-me-from-lovin-you-stardust/
2147,Time on My Hands (You in My Arms) / You Didn't Know the Music (I Didn't Know the Words),Single,https://rateyourmusic.com/release/single/leo-reisman-and-his-orchestra/time-on-my-hands-you-in-my-arms-you-didnt-know-the-music-i-didnt-know-the-words/
2148,Sweet Ella Mae / Rock Bottom,Single,https://rateyourmusic.com/release/single/earl-hines-hines-and-his-orchestra-tiny-parham-and-his-musicians/sweet-ella-mae-rock-bottom/
2149,Bugle Call Rag / Dee Blues,Single,https://rateyourmusic.com/release/single/the-chocolate-dandies/bugle-call-rag-dee-blues/
2150,A Faded Summer Love / Good Night Sweetheart,Single,https://rateyourmusic.com/release/single/ruth_etting/a_faded_summer_love___good_night_sweetheart/
2151,You Rascal You / That's What I Like About You,Single,https://rateyourmusic.com/release/single/jack-teagarden-and-his-orchestra/you-rascal-you-thats-what-i-like-about-you/
2152,Blues in My Heart / Sugar,Single,https://rateyourmusic.com/release/single/fletcher-henderson/blues-in-my-heart-sugar/
2153,Star Dust / Wrap Your Troubles in Dreams (And Dream Your Troubles Away),Single,https://rateyourmusic.com/release/single/louis-armstrong-and-his-orchestra/star-dust-wrap-your-troubles-in-dreams-and-dream-your-troubles-away/
2154,Kickin' the Gong Around / Between the Devil and the Deep Blue Sea,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/kickin-the-gong-around-between-the-devil-and-the-deep-blue-sea/
2155,Song of the Weeds / Shakin' the African,Single,https://rateyourmusic.com/release/single/don-redman-and-his-orchestra/song-of-the-weeds-shakin-the-african/
2156,Ain't Got No Gal in This Town / Trickeration,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/aint-got-no-gal-in-this-town-trickeration/
2157,Concentratin' (On You) / Last Dollar,Single,https://rateyourmusic.com/release/single/blanche-calloway/concentratin-on-you-last-dollar/
2158,Concentratin' (On You) / Lies,Single,https://rateyourmusic.com/release/single/mildred-bailey/concentratin-on-you-lies/
2159,"Chinatown, My Chinatown / Star Dust",Single,https://rateyourmusic.com/release/single/louis-armstrong-and-his-orchestra/chinatown-my-chinatown-star-dust/
2160,Ooh That Kiss / By the Sycamore Tree,Single,https://rateyourmusic.com/release/single/dorsey-brothers-and-their-orchestra/ooh-that-kiss-by-the-sycamore-tree/
2161,Somebody Stole My Gal / You Dog,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orch/somebody-stole-my-gal-you-dog/
2162,"I Got Rhythm / Chinatown, My Chinatown",Single,https://rateyourmusic.com/release/single/louis-armstrong-and-his-orchestra/i-got-rhythm-chinatown-my-chinatown/
2163,You Can Depend on Me / The Lonesome Road,Single,https://rateyourmusic.com/release/single/louis_armstrong/you_can_depend_on_me___the_lonesome_road/
2164,You Rascal You / Baby Won't You Please Come Home,Single,https://rateyourmusic.com/release/single/the-mills-brothers/you-rascal-you-baby-wont-you-please-come-home/
2165,I Heard / Trouble Why Pick on Me,Single,https://rateyourmusic.com/release/single/don-redman/i-heard-trouble-why-pick-on-me/
2166,We Just Couldn't Say Good-Bye / Love Me Tonight,Single,https://rateyourmusic.com/release/single/annette_hanshaw/we_just_couldnt_say_good_bye___love_me_tonight/
2167,Say It Isn't So / Git Along,Single,https://rateyourmusic.com/release/single/morton-downey-annette-hanshaw-singin-sam-and-will-osborne-and-his-orchestra-cab-calloway-and-his-orchestra-roy-smeck-and-chick-bullock/say-it-isnt-so-git-along/
2168,I'm Sure of Everything but You / Fit as a Fiddle,Single,https://rateyourmusic.com/release/single/annette_hanshaw/im_sure_of_everything_but_you___fit_as_a_fiddle/
2169,Fast and Furious / Three Moods,Single,https://rateyourmusic.com/release/single/duke-ellington-tommy-dorsey/fast-and-furious-three-moods/
2170,Someone Stole Gabriel's Horn / I'm Getting Sentimental Over You,Single,https://rateyourmusic.com/release/single/the-dorsey-brothers-orchestra/someone-stole-gabriels-horn-im-getting-sentimental-over-you/
2171,Sweet and Lovely / Day After Day,Single,https://rateyourmusic.com/release/single/the-biltmore-players/sweet-and-lovely-day-after-day/
2172,How Bright Ev'rything Seems / Today I Feel So Happy,Single,https://rateyourmusic.com/release/single/the_hottentots/how_bright_evrything_seems___today_i_feel_so_happy/
2173,Bald Headed Mama / Who's Sorry Now?,Single,https://rateyourmusic.com/release/single/harlem_hot_shots/bald_headed_mama___whos_sorry_now_/
2174,Mean Old Bed Bug Blues / Yellow Dog Blues,Single,https://rateyourmusic.com/release/single/jack-bland-and-his-rhythmakers/mean-old-bed-bug-blues-yellow-dog-blues/
2175,Sentimental Gentleman From Georgia / It Don't Mean a Thing (If It Ain't Got That Swing),Single,https://rateyourmusic.com/release/single/washboard_rhythm_kings/sentimental_gentleman_from_georgia___it_dont_mean_a_thing__if_it_aint_got_that_swing_/
2176,Someone Stole Gabriel's Horn / The Scat Song,Single,https://rateyourmusic.com/release/single/washboard-rhythm-kings/someone-stole-gabriels-horn-the-scat-song/
2177,Was That the Human Thing to Do / If You Don't Love Me (Make Believe You Do),Single,https://rateyourmusic.com/release/single/washboard_rhythm_kings/was_that_the_human_thing_to_do___if_you_dont_love_me__make_believe_you_do_/
2178,Say It Isn't So / I'm Gonna Play Down by the Ohio,Single,https://rateyourmusic.com/release/single/washboard_rhythm_boys/say_it_isnt_so___im_gonna_play_down_by_the_ohio/
2179,If You Were Only Mine / Ash Man Crawl,Single,https://rateyourmusic.com/release/single/washboard_rhythm_boys/if_you_were_only_mine___ash_man_crawl/
2180,Somebody Stole Gabriel's Horn / The Boy in the Boat,Single,https://rateyourmusic.com/release/single/washboard_rhythm_boys/somebody_stole_gabriels_horn___the_boy_in_the_boat/
2181,Mighty Sweet / You Wonderful Thing,Single,https://rateyourmusic.com/release/single/billy-banks-and-his-orchestra/mighty-sweet-you-wonderful-thing/
2182,Tiger Rag / It Must Be Swell to Be Laying Out Dead,Single,https://rateyourmusic.com/release/single/washboard_rhythm_boys___alex_bartha_and_his_orchestra/tiger_rag___it_must_be_swell_to_be_laying_out_dead/
2183,"Goodnight, Vienna / Living in Clover",Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/goodnight-vienna-living-in-clover/
2184,"Holding My Honey's Hand / (I've Got the Words, I've Got the Tune) Hummin' to Myself",Single,https://rateyourmusic.com/release/single/washboard_rhythm_boys/holding_my_honeys_hand____ive_got_the_words__ive_got_the_tune__hummin_to_myself/
2185,Sailin' on the Robert E. Lee / With All My Love and Kisses,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/sailin-on-the-robert-e-lee-with-all-my-love-and-kisses/
2186,What More Can I Ask? / Brighter Than the Sun,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-orchestra/what-more-can-i-ask-brighter-than-the-sun/
2187,Good Evening / My Sunny Monterey,Single,https://rateyourmusic.com/release/single/buddy-lewis-and-his-orchestra/good-evening-my-sunny-monterey/
2188,This Is My Love Song / Looking on the Bright Side,Single,https://rateyourmusic.com/release/single/arthur_lally_and_his_orchestra/this_is_my_love_song___looking_on_the_bright_side/
2189,Jazz Me Blues / Anything,Single,https://rateyourmusic.com/release/single/original-memphis-five/jazz-me-blues-anything/
2190,An Ev'ning in Caroline / By the Sycamore Tree,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/an_evning_in_caroline___by_the_sycamore_tree/
2191,The Night When Love Was Born / Holding My Honey's Hand,Single,https://rateyourmusic.com/release/single/ruth_etting/the_night_when_love_was_born___holding_my_honeys_hand/
2192,The Turning of the Tide / Day by Day,Single,https://rateyourmusic.com/release/single/jack-payne-and-his-band/the-turning-of-the-tide-day-by-day/
2193,Snuggled on Your Shoulder (Cuddled in Your Arms) / Snap Your Fingers - Clap Your Hands,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/snuggled_on_your_shoulder__cuddled_in_your_arms____snap_your_fingers___clap_your_hands/
2194,Masquerade / Ooh! That Kiss,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/masquerade___ooh__that_kiss/
2195,After the Broadcast (Part 1) / After the Broadcast (Part 2),Single,https://rateyourmusic.com/release/single/jack-payne-and-his-band/after-the-broadcast-part-1-after-the-broadcast-part-2/
2196,Love Is the Sweetest Thing / I'll Do My Best to Make You Happy,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/love_is_the_sweetest_thing___ill_do_my_best_to_make_you_happy/
2197,Let's All Sing Like the Birdies Sing / Wanderer,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/lets_all_sing_like_the_birdies_sing___wanderer/
2198,I'll Never Be the Same / It Was So Beautiful,Single,https://rateyourmusic.com/release/single/ruth_etting/ill_never_be_the_same___it_was_so_beautiful/
2199,And So to Bed / Rock-A-Bye Moon,Single,https://rateyourmusic.com/release/single/the_arcadians_f2/and_so_to_bed___rock_a_bye_moon/
2200,Lazy River / Georgia on My Mind,Single,https://rateyourmusic.com/release/single/louis-armstrong/lazy-river-georgia-on-my-mind/
2201,Mona Lisa / Hold My Hand,Single,https://rateyourmusic.com/release/single/jock_mcdermott_and_his_band/mona_lisa___hold_my_hand/
2202,Whispering / Dinah,Single,https://rateyourmusic.com/release/single/jock_mcdermott_and_his_band/whispering___dinah/
2203,"Three Little Times / You Rascal, You",Single,https://rateyourmusic.com/release/single/the-blue-lyres/three-little-times-you-rascal-you/
2204,"Goodnight, Vienna / You're the One",Single,https://rateyourmusic.com/release/single/the-blue-lyres/goodnight-vienna-youre-the-one/
2205,"For You, Just You, My Baby / Night Shall Be Filled With Music",Single,https://rateyourmusic.com/release/single/syd-lipton-and-his-grosvenor-house-band/for-you-just-you-my-baby-night-shall-be-filled-with-music/
2206,A Great Big Bunch of You / Marta,Single,https://rateyourmusic.com/release/single/syd-lipton-and-his-grosvenor-house-band/a-great-big-bunch-of-you-marta/
2207,"Happy-Go-Lucky You, Broken-Hearted Me / Masquerade",Single,https://rateyourmusic.com/release/single/syd-lipton-and-his-grosvenor-house-band/happy-go-lucky-you-broken-hearted-me-masquerade/
2208,Looking on the Bright Side / After Tonight We Say Goodbye,Single,https://rateyourmusic.com/release/single/syd-lipton-and-his-grosvenor-house-band/looking-on-the-bright-side-after-tonight-we-say-goodbye/
2209,"Liszt, Chopin and Mendelssohn / I'm Positively in Love",Single,https://rateyourmusic.com/release/single/syd-lipton-and-his-grosvenor-house-band/liszt-chopin-and-mendelssohn-im-positively-in-love/
2210,Dinah / Can't We Talk It Over,Single,https://rateyourmusic.com/release/single/bing-crosby-with-the-mills-brothers-bing-crosby/dinah-cant-we-talk-it-over/
2211,Black Jazz / Maniac's Ball,Single,https://rateyourmusic.com/release/single/glen-gray-and-the-casa-loma-orchestra/black-jazz-maniacs-ball/
2212,Love Is the Sweetest Thing / Don't Say Goodbye,Single,https://rateyourmusic.com/release/single/the-blue-lyres/love-is-the-sweetest-thing-dont-say-goodbye/
2213,"Let's Put Out the Light (And Go to Sleep)  / We're a Couple of Soldiers, My Baby and Me",Single,https://rateyourmusic.com/release/single/syd-lipton-and-his-grosvenor-house-band/lets-put-out-the-light-and-go-to-sleep-were-a-couple-of-soldiers-my-baby-and-me/
2214,Pickin' My Way / Feeling My Way,Single,https://rateyourmusic.com/release/single/eddie-lang/pickin-my-way-feeling-my-way/
2215,If It Ain't Love / Got the South in My Soul,Single,https://rateyourmusic.com/release/single/the-boswell-sisters/if-it-aint-love-got-the-south-in-my-soul/
2216,Beebe / Oodles of Noodles,Single,https://rateyourmusic.com/release/single/jimmy-dorsey/beebe-oodles-of-noodles/
2217,A Million Dreams / I'll Follow You,Single,https://rateyourmusic.com/release/single/ben-bernie-orchestra/a-million-dreams-ill-follow-you/
2218,(I'm Gettin') Sentimental Over You / Sing (It's Good for Ya),Single,https://rateyourmusic.com/release/single/the-dorsey-brothers-orchestra/_im-gettin-sentimental-over-you-sing-its-good-for-ya/
2219,My Sunday Gal / The Man From Harlem,Single,https://rateyourmusic.com/release/single/cab-calloway-and-his-orchestra/my-sunday-gal-the-man-from-harlem/
2220,A Shine on Your Shoes / It's Gonna Be You,Single,https://rateyourmusic.com/release/single/joe-bland-and-his-rhythm-makers/a-shine-on-your-shoes-its-gonna-be-you/
2221,Stars / Swing Low,Single,https://rateyourmusic.com/release/single/duke-ellington-and-his-famous-orchestra/stars-swing-low/
2222,Back Your Fancy / The Punter's Lament,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/back-your-fancy-the-punters-lament/
2223,"""One Hour With You"" - Medley",Single,https://rateyourmusic.com/release/single/new_mayfair_orchestra/one_hour_with_you___medley/
2224,Songs Everybody Is Singing (Part 1) / Songs Everybody Is Singing (Part 2),Single,https://rateyourmusic.com/release/single/new-mayfair-orchestra/songs-everybody-is-singing-part-1-songs-everybody-is-singing-part-2/
2225,I Was True / One Little Quarrel,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/i-was-true-one-little-quarrel/
2226,My Mystery Girl / Once Aboard the Lugger,Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/my-mystery-girl-once-aboard-the-lugger/
2227,Must It End Like This / Meet Me in the Cowshed,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/must-it-end-like-this-meet-me-in-the-cowshed/
2228,Put Your Arms Around Me / By the Fireside,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/put-your-arms-around-me-by-the-fireside/
2229,He Played His Ukulele as the Ship Went Down,Single,https://rateyourmusic.com/release/single/bert_ambrose/he_played_his_ukulele_as_the_ship_went_down/
2230,All of Me / Just Friends,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/all_of_me___just_friends/
2231,Goopy Geer / Open Up Dem Pearly Gates,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/goopy_geer___open_up_dem_pearly_gates/
2232,It's Great to Be in Love / Blues in My Heart,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/its-great-to-be-in-love-blues-in-my-heart/
2233,Kiss by Kiss / Minnie the Moocher,Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/kiss-by-kiss-minnie-the-moocher/
2234,"Auf Wiedersehen, My Dear / Day by Day",Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/auf_wiedersehen__my_dear___day_by_day/
2235,Somebody Loves You / Rain on the Roof,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/somebody_loves_you___rain_on_the_roof/
2236,Paradise / The Voice in the Old Village Choir,Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/paradise-the-voice-in-the-old-village-choir/
2237,Too Many Tears / Is I in Love? I Is,Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/too-many-tears-is-i-in-love-i-is/
2238,"When Yuba Plays the Rumba on the Tuba / Stop the Sun, Stop the Moon",Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/when-yuba-plays-the-rumba-on-the-tuba-stop-the-sun-stop-the-moon/
2239,Lullaby of the Leaves / My Mother,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/lullaby_of_the_leaves___my_mother/
2240,Good Evening / The Echo of a Song,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/good-evening-the-echo-of-a-song/
2241,Say You're Only Teasing Me / Shadows on the Window,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/say_youre_only_teasing_me___shadows_on_the_window/
2242,Sing Brothers / Hoch Caroline,Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/sing-brothers-hoch-caroline/
2243,We've Got the Moon and Sixpence / Put That Down in Writing,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/weve-got-the-moon-and-sixpence-put-that-down-in-writing/
2244,The Clouds Will Soon Roll By / The Sun Has Got His Hat On,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/the_clouds_will_soon_roll_by___the_sun_has_got_his_hat_on/
2245,Please Don't Mention It / Pagan Moon,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/please-dont-mention-it-pagan-moon/
2246,Why Be So Unkind to Me / Where Are You? (Girl of My Dreams),Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/why-be-so-unkind-to-me-where-are-you-girl-of-my-dreams/
2247,The Night When Love Was Born / That Goes On for Days and Days,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/the_night_when_love_was_born___that_goes_on_for_days_and_days/
2248,Looking on the Bright Side / You're More Than All the World to Me,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/looking-on-the-bright-side-youre-more-than-all-the-world-to-me/
2249,Mad About the Boy / The Younger Generation,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-new-mayfair-orchestra/mad-about-the-boy-the-younger-generation/
2250,We Just Couldn't Say Goodbye / Song of the Harp,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/we_just_couldnt_say_goodbye___song_of_the_harp/
