,title,type,link
2953,The Twist,Album,https://rateyourmusic.com/release/album/the-candymen/the-twist/
2954,Yeah Man Twist / The Kangaroo,Single,https://rateyourmusic.com/release/single/peter-and-zijn-rockets/yeah-man-twist-the-kangaroo/
2955,Lili Marlene / Red River Rose,Single,https://rateyourmusic.com/release/single/the-blue-diamonds/lili-marlene-red-river-rose/
2956,Richard Anthony,Album,https://rateyourmusic.com/release/album/richard_anthony/richard_anthony/
2957,Yaya twist,EP,https://rateyourmusic.com/release/ep/les_vautours/yaya_twist/
2958,Shake It Up (Part One) / Shake It Up (Part Two),Single,https://rateyourmusic.com/release/single/paul-revere-and-the-raiders/shake-it-up-part-one-shake-it-up-part-two/
2959,J'ai besoin d'amour / J'ai vingt ans,Single,https://rateyourmusic.com/release/single/les_bourgeois_de_calais/jai_besoin_damour___jai_vingt_ans/
2960,Twist Party,EP,https://rateyourmusic.com/release/ep/l-orchestre-des-champs-elysees/twist-party/
2961,Ya Ya Twist,Single,https://rateyourmusic.com/release/single/burt_blanca/ya_ya_twist/
2962,Quand tu twistes avec moi,Single,https://rateyourmusic.com/release/single/burt_blanca/quand_tu_twistes_avec_moi/
2963,A Picture of You,Album,https://rateyourmusic.com/release/album/joe-brown/a-picture-of-you/
2964,Maori Songs,Album,https://rateyourmusic.com/release/album/howard-morrison-quartet/maori-songs/
2965,Hello Goodbye / Allez Allez,Single,https://rateyourmusic.com/release/single/jerry-williams/hello-goodbye-allez-allez/
2966,Double Twist / True Fine Mama,Single,https://rateyourmusic.com/release/single/howie-casey-and-the-seniors/double-twist-true-fine-mama/
2967,Twist,EP,https://rateyourmusic.com/release/ep/hermanas-navarro/twist/
2968,Twist y rock con Los Pekenikes,EP,https://rateyourmusic.com/release/ep/los_pekenikes/twist_y_rock_con_los_pekenikes/
2969,When It's Springtime in the Rockies / Let's Rock Little Baby,Single,https://rateyourmusic.com/release/single/the-hot-jumpers/when-its-springtime-in-the-rockies-lets-rock-little-baby/
2970,Venus / In the Carrick,Single,https://rateyourmusic.com/release/single/the_hurricane_strings/venus___in_the_carrick/
2971,"""Tuff""-Sax",Album,https://rateyourmusic.com/release/album/ace-cannon/tuff-sax/
2972,The Breeze and I - Theme From Peter Gunn / The Twistin' Ghost,Single,https://rateyourmusic.com/release/single/maximillian/the-breeze-and-i-theme-from-peter-gunn-the-twistin-ghost-1/
2973,Evergreen / Love Star,Single,https://rateyourmusic.com/release/single/roy-orbison/evergreen-love-star/
2974,"La Bamba / Ooh, My Head",Single,https://rateyourmusic.com/release/single/ritchie-valens/la-bamba-ooh-my-head/
2975,"Rockin' Twist / Oh, You Beautiful Doll - Twist",Single,https://rateyourmusic.com/release/single/the_flips__1960s_/rockin_twist___oh__you_beautiful_doll___twist/
2976,Farewell Farewell / Traffic Jam,Single,https://rateyourmusic.com/release/single/johnny-and-the-hurricanes/farewell-farewell-traffic-jam/
2977,Cocktail,EP,https://rateyourmusic.com/release/ep/various-artists/cocktail/
2978,Fabulous Electric Johnny & His Skyrockets,EP,https://rateyourmusic.com/release/ep/electric-johnny-and-his-skyrockets/fabulous-electric-johnny-and-his-skyrockets/
2979,"Dang, dang / Runaround Sue / Twist de Nochevieja / Tui tui",EP,https://rateyourmusic.com/release/ep/los-pajaros-locos/dang-dang-runaround-sue-twist-de-nochevieja-tui-tui/
2980,El Madison,EP,https://rateyourmusic.com/release/ep/los-pajaros-locos/el-madison/
2981,Scalping Party / 7-0-7,Single,https://rateyourmusic.com/release/single/the-tornados/scalping-party-7-0-7/
2982,Side by Side / Teach Me to Twist,Single,https://rateyourmusic.com/release/single/chubby-checker-bobby-rydell/side-by-side-teach-me-to-twist/
2983,Peppermint Twist / Swedish Twist,Single,https://rateyourmusic.com/release/single/jan_rohde_and_the_twisters/peppermint_twist___swedish_twist/
2984,Scandinavian Twist / How Do I Get Home,Single,https://rateyourmusic.com/release/single/jan_rohde_and_the_twisters/scandinavian_twist___how_do_i_get_home/
2985,"$1,000,000.00 Worth of Twang Vol. II",Compilation,https://rateyourmusic.com/release/comp/duane-eddy/_1_000_000_00-worth-of-twang-vol-ii/
2986,In the Middle of the Night / Cheerleader,Single,https://rateyourmusic.com/release/single/chris_cerf/in_the_middle_of_the_night___cheerleader/
2987,Out-a Space: The Spotnicks in London,Album,https://rateyourmusic.com/release/album/the-spotnicks/out-a-space-the-spotnicks-in-london/
2988,That Makes It Tough / Watch Your Step,Single,https://rateyourmusic.com/release/single/the-galaxies/that-makes-it-tough-watch-your-step/
2989,My Old Kentucky Home / O'l Man River,Single,https://rateyourmusic.com/release/single/the-spotnicks/my-old-kentucky-home-ol-man-river/
2990,Juan Ramón con la juventud,Album,https://rateyourmusic.com/release/album/juan-ramon/juan-ramon-con-la-juventud/
2991,Viens danser le twist,EP,https://rateyourmusic.com/release/ep/nancy-holloway/viens-danser-le-twist/
2992,Fich' le camp Jack,EP,https://rateyourmusic.com/release/ep/nancy-holloway/fich-le-camp-jack-1/
2993,Tête à tête avec les Fantômes,Album,https://rateyourmusic.com/release/album/les-fantomes/tete-a-tete-avec-les-fantomes/
2994,Fiesta con... Luis Aguilé,Album,https://rateyourmusic.com/release/album/luis-aguile/fiesta-con-luis-aguile/
2995,Mashed Potatoes,Album,https://rateyourmusic.com/release/album/steve-alaimo/mashed-potatoes/
2996,Twistin' All Night Long,Compilation,https://rateyourmusic.com/release/comp/various-artists/twistin-all-night-long/
2997,Drums Are My Beat!,Album,https://rateyourmusic.com/release/album/sandy-nelson/drums-are-my-beat/
2998,Country Style,Album,https://rateyourmusic.com/release/album/sandy-nelson/country-style/
2999,Surfin' con Los Mabber's,Album,https://rateyourmusic.com/release/album/los_mabbers/surfin_con_los_mabbers/
3000,"Dale, Chubby!",Compilation,https://rateyourmusic.com/release/comp/chubby-checker/dale-chubby/
3001,Peppermint Twist,Album,https://rateyourmusic.com/release/album/adriano-celentano/peppermint-twist/
3002,The Twist!,Album,https://rateyourmusic.com/release/album/king-curtis/the-twist/
3003,Dry Martini With Les Chakachas,Album,https://rateyourmusic.com/release/album/chakachas/dry-martini-with-les-chakachas/
3004,Solid Sound in Guitars,Album,https://rateyourmusic.com/release/album/the-black-arrows/solid-sound-in-guitars/
3005,Tell Me * The Mountain's High,Album,https://rateyourmusic.com/release/album/dick-and-dee-dee/tell-me-the-mountains-high/
3006,You're Driving Me Crazy / I'll Come Back to You,Single,https://rateyourmusic.com/release/single/dorothy-berry/youre-driving-me-crazy-ill-come-back-to-you/
3007,Baggies / Charlie Chan,Single,https://rateyourmusic.com/release/single/the_bel_aires/baggies___charlie_chan/
3008,Los Gliders,Album,https://rateyourmusic.com/release/album/los-gliders/los-gliders/
3009,Twistin' the Rock,Compilation,https://rateyourmusic.com/release/comp/johnny-hallyday/twistin-the-rock/
3010,"""L'idole""",Compilation,https://rateyourmusic.com/release/comp/johnny-hallyday/lidole/
3011,Mule Skinner Blues,Album,https://rateyourmusic.com/release/album/the-fendermen/mule-skinner-blues-1/
3012,Hey! Baby and 11 Other Songs About Your Baby,Album,https://rateyourmusic.com/release/album/bruce-channel/hey-baby-and-11-other-songs-about-your-baby/
3013,Twist,Album,https://rateyourmusic.com/release/album/los-cactus/twist/
3014,Twist,Album,https://rateyourmusic.com/release/album/hermanas-navarro/twist/
3015,La main du diable / Rinky Dink / Sur la plage / 1 - 2 - 3 - 4,EP,https://rateyourmusic.com/release/ep/les-mustangs/la-main-du-diable-rinky-dink-sur-la-plage-1-2-3-4/
3016,Não te esqueças de mim,Album,https://rateyourmusic.com/release/album/tony-campello/nao-te-esquecas-de-mim/
3017,The Best of Little Richard,Compilation,https://rateyourmusic.com/release/comp/little-richard/the-best-of-little-richard-7/
3018,Like Dreamers Do,Additional releases,https://rateyourmusic.com/release/additional/the-beatles/like-dreamers-do/
3019,Chuck Berry,EP,https://rateyourmusic.com/release/ep/chuck-berry/chuck-berry/
3020,Hey! Bo Diddley,Album,https://rateyourmusic.com/release/album/bo_diddley/hey__bo_diddley/
3021,I Flipped My Top / Bubble Gum,Single,https://rateyourmusic.com/release/single/johnny_redd/i_flipped_my_top___bubble_gum/
3022,Tu As Trouvé,Single,https://rateyourmusic.com/release/single/kris_doogan_with_the_eastern_aces/tu_as_trouve/
3023,Am I Too Late / You Are the One,Single,https://rateyourmusic.com/release/single/bobby-dunn/am-i-too-late-you-are-the-one/
3024,Oldies but Goodies Vol. 4,Compilation,https://rateyourmusic.com/release/comp/various-artists/oldies-but-goodies-vol-4/
3025,Twist,Album,https://rateyourmusic.com/release/album/bobby-dunn/twist/
3026,Come On Everybody -- Let's Do the Twist,Album,https://rateyourmusic.com/release/album/fats_and_the_chessmen/come_on_everybody____lets_do_the_twist/
3027,Let's Twist to the Oldies,Album,https://rateyourmusic.com/release/album/fats_and_the_chessmen/lets_twist_to_the_oldies/
3028,For Teen Twisters Only,Album,https://rateyourmusic.com/release/album/chubby-checker/for-teen-twisters-only-3/
3029,Monster Mash,Album,https://rateyourmusic.com/release/album/john-zacherley/monster-mash/
3030,Long Tall Sally / South Pacific Twist,Single,https://rateyourmusic.com/release/single/the_rocky_fellers/long_tall_sally___south_pacific_twist/
3031,Twistin' in the Jungle,Single,https://rateyourmusic.com/release/single/buddy_bow/twistin_in_the_jungle/
3032,Andavo a cento all'ora / Loredana,Single,https://rateyourmusic.com/release/single/gianni_morandi/andavo_a_cento_allora___loredana/
3033,"Guarda come dondolo / Pinne, fucile e occhiali",Single,https://rateyourmusic.com/release/single/edoardo-vianello/guarda-come-dondolo-pinne-fucile-e-occhiali/
3034,Any Time / The Only Man for You,Single,https://rateyourmusic.com/release/single/the_interpreters_f2/any_time___the_only_man_for_you/
3035,Oh Delilah / Neil's Twist (Oh Delilah),Single,https://rateyourmusic.com/release/single/neil-sedaka/oh-delilah-neils-twist-oh-delilah/
3036,Twist and Freeze / The Wiggling Fool,Single,https://rateyourmusic.com/release/single/ann_sue_ronn_clay/twist_and_freeze___the_wiggling_fool/
3037,All the World Is Twistin'!,Album,https://rateyourmusic.com/release/album/joey-dee-and-the-starliters/all-the-world-is-twistin/
3038,Back at the Peppermint Lounge,Album,https://rateyourmusic.com/release/album/joey-dee-and-the-starliters/back-at-the-peppermint-lounge/
3039,Twistin' Knights at the Roundtable,Album,https://rateyourmusic.com/release/album/bill-haley-and-his-comets/twistin-knights-at-the-roundtable/
3040,The Most of the Twist,Compilation,https://rateyourmusic.com/release/comp/various-artists/the-most-of-the-twist/
3041,"Hey, Let's Twist / Roly Poly",Single,https://rateyourmusic.com/release/single/joey_dee_and_the_starliters/hey__lets_twist___roly_poly/
3042,C'mon Baby Let's Dance: Teen Dance Party,Album,https://rateyourmusic.com/release/album/aki_aleong_f1/cmon_baby_lets_dance__teen_dance_party/
3043,The Wild One and Other Country Favorites,Album,https://rateyourmusic.com/release/album/donn_reynolds/the_wild_one_and_other_country_favorites/
3044,Mama,EP,https://rateyourmusic.com/release/ep/roy-orbison/mama/
3045,"Bande Originale du Film ""Le twist est roi""",EP,https://rateyourmusic.com/release/ep/joey_dee_and_the_starliters/bande_originale_du_film_le_twist_est_roi/
3046,Twist-Madison,EP,https://rateyourmusic.com/release/ep/joey_dee_and_the_starliters/twist_madison/
3047,Twist,EP,https://rateyourmusic.com/release/ep/frank-sinatra/twist/
3048,String-A-Long,EP,https://rateyourmusic.com/release/ep/the-string-a-longs/string-a-long/
3049,Del Shannon,EP,https://rateyourmusic.com/release/ep/del-shannon/del-shannon/
3050,"Sweetheart Sugar-Pie Huckleberry Puddin' Ya, Ya / Twistin' on a Liner",Single,https://rateyourmusic.com/release/single/joey_dee_and_the_starliters/sweetheart_sugar_pie_huckleberry_puddin_ya__ya___twistin_on_a_liner/
3051,Fire Baby / Spelling Twist,Single,https://rateyourmusic.com/release/single/jack_hammer/fire_baby___spelling_twist/
3052,Hey! Baby / Dream Girl,Single,https://rateyourmusic.com/release/single/bruce-channel/hey-baby-dream-girl/
3053,Number One Man / If Only I Had Known,Single,https://rateyourmusic.com/release/single/bruce_channel/number_one_man___if_only_i_had_known/
3054,The Push and Kick / Walking Alone,Single,https://rateyourmusic.com/release/single/mark-valentino/the-push-and-kick-walking-alone/
3055,Twist,Album,https://rateyourmusic.com/release/album/robby_robber_and_the_hi_jackers/twist/
3056,Timo Jämsen,EP,https://rateyourmusic.com/release/ep/timo_jamsen/timo_jamsen/
3057,Twist,EP,https://rateyourmusic.com/release/ep/tony_dallo/twist/
3058,Six Feet Under / I Don't Want It (Is It Love),Single,https://rateyourmusic.com/release/single/bob-fryfogle/six-feet-under-i-dont-want-it-is-it-love/
3059,Let's All Twist at The Peppermint Lounge,Album,https://rateyourmusic.com/release/album/dale_hawkins/lets_all_twist_at_the_peppermint_lounge/
3060,Going Home to Mary Lou / What Am I Gonna Do,Single,https://rateyourmusic.com/release/single/neil-sedaka/going-home-to-mary-lou-what-am-i-gonna-do/
3061,Give a Twist Party,Album,https://rateyourmusic.com/release/album/the-shirelles-king-curtis/give-a-twist-party/
3062,Twist No. 9 / Go-Kart Twist,Single,https://rateyourmusic.com/release/single/jimmy-fontana-gianni-morandi/twist-no-9-go-kart-twist/
3063,The Twist / Øren-Twist,Single,https://rateyourmusic.com/release/single/daimi/the-twist-oren-twist/
3064,Twist Around the Clock / Teenager Twist,Single,https://rateyourmusic.com/release/single/daimi/twist-around-the-clock-teenager-twist/
3065,Vacances twist,Compilation,https://rateyourmusic.com/release/comp/various-artists/vacances-twist/
3066,Lučija / Lutanje po kiši,Single,https://rateyourmusic.com/release/single/sasa_popaz/lucija___lutanje_po_kisi/
3067,Kissin' Twist / Swinging Girl (Twist),Single,https://rateyourmusic.com/release/single/ronn_clay/kissin_twist___swinging_girl__twist_/
3068,Ya Ya Twist / Twist and Freeze U.S.A.,Single,https://rateyourmusic.com/release/single/ronn_clay_ann_sue/ya_ya_twist___twist_and_freeze_u_s_a_/
3069,Crazy Twist / Come Twist Around the Clock,Single,https://rateyourmusic.com/release/single/ronn_clay/crazy_twist___come_twist_around_the_clock/
3070,Boogie Woogie Twist / Twist in the Morning,Single,https://rateyourmusic.com/release/single/ronn_clay/boogie_woogie_twist___twist_in_the_morning/
3071,Darling Nelly Grey / Nobody's Darling But Mine,Single,https://rateyourmusic.com/release/single/jerry-williams/darling-nelly-grey-nobodys-darling-but-mine/
3072,Twistin' Patricia (Hello Goodbye) / Allez Allez,Single,https://rateyourmusic.com/release/single/jerry-williams/twistin-patricia-hello-goodbye-allez-allez/
3073,Twist-A-While-With,EP,https://rateyourmusic.com/release/ep/joey-dee-teddy-randazzo-jo-ann-campbell/twist-a-while-with/
3074,Twist at the Top,Album,https://rateyourmusic.com/release/album/wailin-howie-casey-and-the-seniors/twist-at-the-top/
3075,Hits From The Hunters,Album,https://rateyourmusic.com/release/album/the_hunters_f2/hits_from_the_hunters/
3076,It's Party Time With King Curtis,Album,https://rateyourmusic.com/release/album/king_curtis/its_party_time_with_king_curtis/
3077,Hier is ik weer (met mijn bromfiets) / Sarie Marijs,Single,https://rateyourmusic.com/release/single/mingus-met-de-rocking-blacks/hier-is-ik-weer-met-mijn-bromfiets-sarie-marijs/
3078,Twist a Night / No Love Without Twist,Single,https://rateyourmusic.com/release/single/john-lamers-with-cees-and-his-skyliners/twist-a-night-no-love-without-twist/
3079,Twist vannacht / Liefdestwist,Single,https://rateyourmusic.com/release/single/john-lamers/twist-vannacht-liefdestwist/
3080,The Beau Marks,Album,https://rateyourmusic.com/release/album/the-beau-marks/the-beau-marks/
3081,Twist 33 / Méfie-toi,Single,https://rateyourmusic.com/release/single/les-fantomes/twist-33-mefie-toi/
3082,Let's Twist Again / Non siamo più insieme,Single,https://rateyourmusic.com/release/single/peppino_di_capri/lets_twist_again___non_siamo_piu_insieme/
3083,Madison Time / Speedy Gonzales,Single,https://rateyourmusic.com/release/single/peppino_di_capri/madison_time___speedy_gonzales/
3084,"Wine, Wine, Wine",Album,https://rateyourmusic.com/release/album/the-nightcaps/wine-wine-wine/
3085,Twistin' in the Sand / Is It Time to Forget You,Single,https://rateyourmusic.com/release/single/denny_rafkin/twistin_in_the_sand___is_it_time_to_forget_you/
3086,Twist,EP,https://rateyourmusic.com/release/ep/rikki-henderson-paul-rich-bobby-stevens/twist/
3087,Pinocchio / Rock Lomond,Single,https://rateyourmusic.com/release/single/the_marksmen_f3/pinocchio___rock_lomond/
3088,Tailwind / Beach Party,Single,https://rateyourmusic.com/release/single/the_marksmen_f3/tailwind___beach_party/
3089,Orange Blossom Special / The Spotnicks Theme,Single,https://rateyourmusic.com/release/single/the-spotnicks/orange-blossom-special-the-spotnicks-theme/
3090,Dardanella / What! Me Worry?,Single,https://rateyourmusic.com/release/single/the-thunderbirds/dardanella-what-me-worry/
3091,The Rebel (Johnny Yuma) / Outer Sanctum,Single,https://rateyourmusic.com/release/single/the-chessmen/the-rebel-johnny-yuma-outer-sanctum/
3092,Harmonica Twist / Nitty Gritty,Single,https://rateyourmusic.com/release/single/ernest-ranglin/harmonica-twist-nitty-gritty/
3093,Kangaroo / Remember Me,Single,https://rateyourmusic.com/release/single/the-five-satins/kangaroo-remember-me/
3094,Let's Do the Taystee Twist Song,Single,https://rateyourmusic.com/release/single/cosmo-and-the-counts/lets-do-the-taystee-twist-song/
3095,Ven a bailar el twist [ESP],Single,https://rateyourmusic.com/release/single/johnny-hallyday/ven-a-bailar-el-twist-esp/
3096,The Twist,Album,https://rateyourmusic.com/release/album/robby_robber_and_the_hi_jackers/the_twist/
3097,Twist,EP,https://rateyourmusic.com/release/ep/los-locos-del-ritmo/twist/
3098,Est-ce que tu le sais ? / Be Bop a Lula / En avant l'amour / Hey Pony,EP,https://rateyourmusic.com/release/ep/les_rapaces_f1/est_ce_que_tu_le_sais_____be_bop_a_lula___en_avant_lamour___hey_pony/
3099,Johnny Guitar / Dark Eyes,Single,https://rateyourmusic.com/release/single/the-spotnicks/johnny-guitar-dark-eyes/
3100,Hey Bo Diddley / Donna,Single,https://rateyourmusic.com/release/single/the-temptations/hey-bo-diddley-donna/
3101,Who Stole the Keeshka? / Portki,Single,https://rateyourmusic.com/release/single/the-matys-bros/who-stole-the-keeshka-portki/
3102,"Guitar's Greatest Hits, Vol. 2",Album,https://rateyourmusic.com/release/album/tom-and-jerry/guitars-greatest-hits-vol-2/
3103,Shout! Shout! (Knock Yourself Out),Album,https://rateyourmusic.com/release/album/ernie-maresca/shout-shout-knock-yourself-out/
3104,Some Other Guy,Additional releases,https://rateyourmusic.com/release/additional/the-beatles/some-other-guy/
3105,Hey Bo Diddley / Donna,Single,https://rateyourmusic.com/release/single/the-temptations/hey-bo-diddley-donna/
3106,Hulla Baloo!,Compilation,https://rateyourmusic.com/release/comp/various-artists/hulla-baloo/
3107,Twist,EP,https://rateyourmusic.com/release/ep/los-locos-del-ritmo/twist/
3108,Corazón de madera,EP,https://rateyourmusic.com/release/ep/los-lukens/corazon-de-madera/
3109,Maria Eugenia Rubio,Album,https://rateyourmusic.com/release/album/maria-eugenia-rubio/maria-eugenia-rubio/
3110,Amour twist / Les jours heureux / Leçon de twist /  Bye bye mon amour,EP,https://rateyourmusic.com/release/ep/les_trims/amour_twist___les_jours_heureux___lecon_de_twist____bye_bye_mon_amour/
3111,Johnny y su Conjunto,Album,https://rateyourmusic.com/release/album/johnny_ortega/johnny_y_su_conjunto/
3112,Shout! Shout! (Knock Yourself Out),Album,https://rateyourmusic.com/release/album/ernie-maresca/shout-shout-knock-yourself-out/
3113,Twist / Twistin' the Night Away,Single,https://rateyourmusic.com/release/single/herbert_hunter/twist___twistin_the_night_away/
3114,The Rocklands con Nicky Jones,Album,https://rateyourmusic.com/release/album/the_rocklands/the_rocklands_con_nicky_jones/
3115,The Twist,Album,https://rateyourmusic.com/release/album/robby_robber_and_the_hi_jackers/the_twist/
3116,El club del 33,Album,https://rateyourmusic.com/release/album/los-crazy-boys/el-club-del-33/
3117,Est-ce que tu le sais ? / Be Bop a Lula / En avant l'amour / Hey Pony,EP,https://rateyourmusic.com/release/ep/les_rapaces_f1/est_ce_que_tu_le_sais_____be_bop_a_lula___en_avant_lamour___hey_pony/
3118,Ven a bailar el twist [ESP],Single,https://rateyourmusic.com/release/single/johnny-hallyday/ven-a-bailar-el-twist-esp/
3119,Who Stole the Keeshka? / Portki,Single,https://rateyourmusic.com/release/single/the-matys-bros/who-stole-the-keeshka-portki/
3120,Twist Babaluba Twist / Dans Nu De Twist,Single,https://rateyourmusic.com/release/single/the_hot_jumpers/twist_babaluba_twist___dans_nu_de_twist/
3121,Twistin' Round the World,Album,https://rateyourmusic.com/release/album/chubby-checker/twistin-round-the-world-2/
3122,Never to Be Forgotten,Compilation,https://rateyourmusic.com/release/comp/eddie-cochran/never-to-be-forgotten/
3123,My Bonnie / The Saints,Single,https://rateyourmusic.com/release/single/tony-sheridan-and-the-beatles/my-bonnie-the-saints/
3124,Let's Twist Again / Tell the Gang Goodbye,Single,https://rateyourmusic.com/release/single/jack_hammer/lets_twist_again___tell_the_gang_goodbye/
3125,The Twist / Clap Your Hands and Twist,Single,https://rateyourmusic.com/release/single/paul-gimbel-with-twistin-jackie-and-his-gang/the-twist-clap-your-hands-and-twist/
3126,Surfin / Luau,Single,https://rateyourmusic.com/release/single/beach-boys/surfin-luau/
3127,Hurry on Back to Love / I Want That,Single,https://rateyourmusic.com/release/single/johnny-kidd/hurry-on-back-to-love-i-want-that/
3128,Crying,Album,https://rateyourmusic.com/release/album/roy-orbison/crying/
3129,Mister Twist,EP,https://rateyourmusic.com/release/ep/tony-sheridan/mister-twist/
3130,Soul Twist / Twisting Time,Single,https://rateyourmusic.com/release/single/king_curtis_and_the_noble_knights/soul_twist___twisting_time/
3131,Mashed Potatoes (Part 1) / Mashed Potatoes (Part 2),Single,https://rateyourmusic.com/release/single/steve-alaimo/mashed-potatoes-part-1-mashed-potatoes-part-2/
3132,Twist,Album,https://rateyourmusic.com/release/album/renato-e-seus-blue-caps/twist/
3133,Like - ? - Spellbound / Kaw-Liga,Single,https://rateyourmusic.com/release/single/the-tarantulas/like-spellbound-kaw-liga/
3134,Do the Surfer Stomp (Part 1 & 2),Single,https://rateyourmusic.com/release/single/bruce-johnston/do-the-surfer-stomp-part-1-and-2/
3135,TWIST - Sur le pont d’Avignon / The Peppermint Twist,EP,https://rateyourmusic.com/release/ep/eddie-vartan/twist-sur-le-pont-d’avignon-the-peppermint-twist/
3136,Ginny in the Mirror / I Won't Be There,Single,https://rateyourmusic.com/release/single/del-shannon/ginny-in-the-mirror-i-wont-be-there/
3137,Wonderful Land / The Stars Fell on Stockton,Single,https://rateyourmusic.com/release/single/the-shadows/wonderful-land-the-stars-fell-on-stockton/
3138,Twist,EP,https://rateyourmusic.com/release/ep/nicole-croisille/twist/
3139,En dansant le twist,EP,https://rateyourmusic.com/release/ep/gillian-hills/en-dansant-le-twist/
3140,The Twistin' Fools,Album,https://rateyourmusic.com/release/album/hank-ballard-and-the-midnighters/the-twistin-fools/
3141,The Jumpin' Hank Ballard,Album,https://rateyourmusic.com/release/album/hank-ballard-and-the-midnighters/the-jumpin-hank-ballard/
3142,I Wonder Who's Kissing Her Now / Doin' the Twist,Single,https://rateyourmusic.com/release/single/emile-ford-and-the-checkmates/i-wonder-whos-kissing-her-now-doin-the-twist/
3143,Twist-n-Twirlin' / Slicin' Sand Twist,Single,https://rateyourmusic.com/release/single/bryan_davies/twist_n_twirlin___slicin_sand_twist/
3144,Chuck Berry Twist,Compilation,https://rateyourmusic.com/release/comp/chuck-berry/chuck-berry-twist/
3145,Twistin' the Stomp,Album,https://rateyourmusic.com/release/album/fats-domino/twistin-the-stomp/
3146,Slow Twistin'  / La Paloma Twist,Single,https://rateyourmusic.com/release/single/chubby-checker/slow-twistin-la-paloma-twist-1/
3147,I've Been Twistin' / Ramblin' Rose,Single,https://rateyourmusic.com/release/single/jerry-lee-lewis/ive-been-twistin-ramblin-rose/
3148,Moon Twist / Purty Girls Are Purty,Single,https://rateyourmusic.com/release/single/chuck_dallis/moon_twist___purty_girls_are_purty/
3149,Retiens la nuit,Album,https://rateyourmusic.com/release/album/johnny-hallyday/retiens-la-nuit/
3150,Dream Baby (How Long Must I Dream) / The Actress,Single,https://rateyourmusic.com/release/single/roy-orbison/dream-baby-how-long-must-i-dream-the-actress/
3151,She's Mine / Chicken Walk,Single,https://rateyourmusic.com/release/single/hasil-adkins-and-his-happy-guitar/shes-mine-chicken-walk/
3152,Letter Full of Tears / Magic Eyes,Single,https://rateyourmusic.com/release/single/billy_fury/letter_full_of_tears___magic_eyes/
3153,Listen to Me / Words of Love,Single,https://rateyourmusic.com/release/single/buddy-holly/listen-to-me-words-of-love/
3154,Good Luck Charm / Anything That's Part of You,Single,https://rateyourmusic.com/release/single/elvis-presley/good-luck-charm-anything-thats-part-of-you/
3155,"Twist, Twist Senora / Food of Love",Single,https://rateyourmusic.com/release/single/gary-u_s-bonds/twist-twist-senora-food-of-love/
3156,Stomping Time / Intersection,Single,https://rateyourmusic.com/release/single/the-rumblers/stomping-time-intersection/
3157,Shout! Shout! (Knock Yourself Out) / Crying Like a Baby Over You,Single,https://rateyourmusic.com/release/single/ernie-maresca/shout-shout-knock-yourself-out-crying-like-a-baby-over-you/
3158,Twist de Paris,EP,https://rateyourmusic.com/release/ep/les_pirates/twist_de_paris/
3159,Twist,EP,https://rateyourmusic.com/release/ep/spartaco-sax-et-ses-twisters/twist/
3160,High School Confidential / Let's Twist Again,Single,https://rateyourmusic.com/release/single/johnny-hallyday/high-school-confidential-lets-twist-again/
3161,"""Twist"" Caldonia / Be Her #1",Single,https://rateyourmusic.com/release/single/jumpin-gene-simmons/twist-caldonia-be-her-1/
3162,The Mexican / Lover's Guitar,Single,https://rateyourmusic.com/release/single/the-fentones/the-mexican-lovers-guitar/
3163,Le Nabout twist,EP,https://rateyourmusic.com/release/ep/koko/le-nabout-twist/
3164,I Sold My Heart to the Junkman / Itty Bitty Twist,Single,https://rateyourmusic.com/release/single/the-blue-belles/i-sold-my-heart-to-the-junkman-itty-bitty-twist-1/
3165,Jungle Fever / Shake-n-Stomp,Single,https://rateyourmusic.com/release/single/dick-dale/jungle-fever-shake-n-stomp/
3166,Honky-Tonk Man,Album,https://rateyourmusic.com/release/album/johnny-horton/honky-tonk-man/
3167,Laissez-nous twister,EP,https://rateyourmusic.com/release/ep/les_chats_sauvages/laissez_nous_twister/
3168,Le coup du charme,EP,https://rateyourmusic.com/release/ep/les_vautours/le_coup_du_charme/
3169,I Ain't Mad at You / Twist at the Top,Single,https://rateyourmusic.com/release/single/howie-casey-and-the-seniors/i-aint-mad-at-you-twist-at-the-top/
3170,Bo Diddley's a Twister,Album,https://rateyourmusic.com/release/album/bo-diddley/bo-diddleys-a-twister/
3171,Album Seven by Rick,Album,https://rateyourmusic.com/release/album/rick-nelson/album-seven-by-rick/
3172,Right Now,EP,https://rateyourmusic.com/release/ep/johnny-okeefe/right-now/
3173,Everybody's Twistin' / Nothin' But the Best,Single,https://rateyourmusic.com/release/single/frank-sinatra/everybodys-twistin-nothin-but-the-best/
3174,Shout - Part I / Shout - Part II,Single,https://rateyourmusic.com/release/single/joey-dee-and-the-starliters/shout-part-i-shout-part-ii/
3175,King of the Twist,EP,https://rateyourmusic.com/release/ep/chubby-checker/king-of-the-twist/
3176,It's All Over Now / Why Little Girl,Single,https://rateyourmusic.com/release/single/shane-fenton-and-the-fentones/its-all-over-now-why-little-girl/
3177,Fat Gal / Shout Bamalama,Single,https://rateyourmusic.com/release/single/otis-redding-and-the-pinetoppers/fat-gal-shout-bamalama/
3178,Lovers Who Wander / (I Was) Born to Cry,Single,https://rateyourmusic.com/release/single/dion/lovers-who-wander-i-was-born-to-cry-1/
